,ocp_jl,ocp_wr,ocp_hd  ,class_mild,need,placement
913,312,160,300,1,0,home detention
914,312,160,300,1,0,home detention
915,312,160,300,1,0,home detention
916,315,160,304,0,1,home detention
917,315,160,304,0,0,jail
918,315,160,304,0,0,home detention
919,315,160,304,1,1,home detention
920,315,160,304,1,1,home detention
921,315,160,304,1,0,jail
922,315,160,304,1,0,jail
923,315,160,304,1,0,home detention
924,317,158,306,0,1,jail
925,317,158,306,0,1,home detention
926,317,158,306,0,1,home detention
927,317,158,306,0,1,home detention
928,317,158,306,0,0,jail
929,317,158,306,0,0,jail
930,317,158,306,0,0,jail
931,317,158,306,0,0,jail
932,317,158,306,0,0,jail
933,317,158,306,1,1,home detention
934,317,158,306,1,0,jail
935,317,158,306,1,0,jail
936,317,158,306,1,0,jail
937,317,158,306,1,0,home detention
938,317,158,306,1,0,home detention
939,321,155,311,0,1,home detention
940,321,155,311,0,1,home detention
941,321,155,311,0,1,home detention
942,321,155,311,0,0,jail
943,321,155,311,0,0,jail
944,321,155,311,0,0,jail
945,321,155,311,0,0,home detention
946,321,155,311,0,0,home detention
947,321,155,311,1,1,jail
948,321,155,311,1,1,jail
949,321,155,311,1,1,jail
950,321,155,311,1,1,home detention
951,321,155,311,1,1,home detention
952,321,155,311,1,1,home detention
953,321,155,311,1,1,home detention
954,321,155,311,1,0,home detention
955,321,155,311,1,0,home detention
956,321,155,311,1,0,home detention
957,321,155,311,1,0,home detention
958,327,146,323,0,1,work release
959,327,146,323,0,1,work release
960,327,146,323,0,0,work release
961,327,146,323,0,0,work release
962,327,146,323,0,0,work release
963,327,146,323,1,1,work release
964,327,146,323,1,1,work release
965,327,146,323,1,1,work release
966,327,146,323,1,1,work release
967,327,146,323,1,0,work release
968,327,146,323,1,0,work release
969,327,146,323,1,0,work release
970,327,146,323,1,0,work release
971,323,154,316,0,1,home detention
972,323,154,316,1,1,jail
973,323,154,316,1,1,home detention
974,323,154,316,1,1,home detention
975,323,154,316,1,1,home detention
976,323,154,316,1,1,home detention
977,323,154,316,1,1,home detention
978,323,154,316,1,0,jail
979,323,154,316,1,0,home detention
980,326,149,321,0,0,jail
981,326,149,321,0,0,jail
982,326,149,321,0,0,jail
983,326,149,321,1,1,home detention
984,326,149,321,1,1,home detention
985,326,149,321,1,1,home detention
986,326,149,321,1,0,jail
987,326,149,321,1,0,home detention
988,326,149,321,1,0,home detention
989,326,149,318,0,1,jail
990,326,149,318,0,0,jail
991,326,149,318,0,0,jail
992,326,149,318,1,1,jail
993,326,149,318,1,1,home detention
994,326,149,318,1,1,home detention
995,326,149,318,1,0,jail
996,326,149,318,1,0,jail
997,326,149,318,1,0,jail
998,326,149,318,1,0,jail
999,329,149,318,0,1,home detention
1000,329,149,318,0,1,home detention
1001,329,149,318,0,1,home detention
1002,329,149,318,0,0,jail
1003,329,149,318,1,1,home detention
1004,329,149,318,1,1,home detention
1005,329,149,318,1,1,home detention
1006,329,149,318,1,0,jail
1007,329,149,318,1,0,jail
1008,329,149,318,1,0,home detention
1009,329,149,318,1,0,home detention
1010,329,149,318,1,0,home detention
1011,331,138,328,0,1,work release
1012,331,138,328,0,0,work release
1013,331,138,328,1,1,work release
1014,331,138,328,1,0,work release
1015,331,138,328,1,0,work release
1016,331,138,328,1,0,work release
1017,333,127,327,0,1,work release
1018,333,127,327,1,1,work release
1019,333,127,327,1,1,work release
1020,333,127,327,1,0,work release
1021,333,127,327,1,0,work release
1022,333,127,327,1,0,work release
1023,333,127,327,1,0,work release
1024,333,127,327,1,0,work release
1025,333,127,327,1,0,work release
1026,331,137,326,0,1,work release
1027,331,137,326,0,0,work release
1028,331,137,326,1,1,work release
1029,331,137,326,1,1,work release
1030,331,137,326,1,1,work release
1031,331,137,326,1,0,work release
1032,331,137,326,1,0,work release
1033,331,137,326,1,0,work release
1034,331,137,326,1,0,work release
1035,331,137,326,1,0,work release
1036,326,144,326,0,1,work release
1037,326,144,326,0,1,work release
1038,326,144,326,0,0,work release
1039,326,144,326,1,1,work release
1040,326,144,326,1,1,work release
1041,326,144,326,1,1,work release
1042,326,144,326,1,0,work release
1043,326,144,326,1,0,work release
1044,326,144,326,1,0,work release
1045,326,144,326,1,0,work release
1046,326,144,326,1,0,work release
1047,326,144,326,1,0,work release
1048,327,156,325,0,1,jail
1049,327,156,325,0,1,home detention
1050,327,156,325,0,0,jail
1051,327,156,325,0,0,home detention
1052,327,156,325,1,1,home detention
1053,327,156,325,1,1,home detention
1054,327,156,325,1,1,home detention
1055,327,156,325,1,1,home detention
1056,327,156,325,1,0,jail
1057,327,156,325,1,0,home detention
1058,327,156,325,1,0,home detention
1059,327,156,325,1,0,home detention
1060,325,154,330,0,1,jail
1061,325,154,330,0,1,home detention
1062,325,154,330,0,1,home detention
1063,325,154,330,1,1,jail
1064,325,154,330,1,1,jail
1065,325,154,330,1,1,home detention
1066,325,154,330,1,1,home detention
1067,325,154,330,1,1,home detention
1068,325,154,330,1,1,home detention
1069,325,154,330,1,1,home detention
1070,325,154,330,1,0,jail
1071,325,154,330,1,0,home detention
1072,325,154,330,1,0,home detention
1073,325,154,330,1,0,home detention
1074,327,156,322,0,1,home detention
1075,327,156,322,0,0,jail
1076,327,156,322,0,0,jail
1077,327,156,322,1,1,home detention
1078,327,156,322,1,1,home detention
1079,327,156,322,1,1,home detention
1080,327,156,322,1,0,jail
1081,327,156,322,1,0,jail
1082,327,156,322,1,0,home detention
1083,324,156,328,0,1,home detention
1084,324,156,328,0,0,jail
1085,324,156,328,0,0,jail
1086,324,156,328,1,1,jail
1087,324,156,328,1,1,jail
1088,324,156,328,1,1,home detention
1089,324,156,328,1,1,home detention
1090,324,156,328,1,1,home detention
1091,324,156,328,1,1,home detention
1092,324,156,328,1,1,home detention
1093,324,156,328,1,1,home detention
1094,324,156,328,1,1,home detention
1095,324,156,328,1,0,jail
1096,323,154,335,0,1,jail
1097,323,154,335,0,1,home detention
1098,323,154,335,0,0,jail
1099,323,154,335,0,0,home detention
1100,323,154,335,1,1,jail
1101,323,154,335,1,1,jail
1102,323,154,335,1,1,home detention
1103,323,154,335,1,1,home detention
1104,323,154,335,1,1,home detention
1105,323,154,335,1,0,home detention
1106,325,153,340,0,1,jail
1107,325,153,340,0,1,jail
1108,325,153,340,0,1,jail
1109,325,153,340,1,1,jail
1110,325,153,340,1,1,jail
1111,325,153,340,1,1,jail
1112,325,153,340,1,1,home detention
1113,325,153,340,1,1,home detention
1114,325,153,340,1,0,jail
1115,325,153,340,1,0,jail
1116,325,153,340,1,0,jail
1117,325,153,340,1,0,jail
1118,325,153,340,1,0,jail
1119,325,153,340,1,0,jail
1120,325,153,340,1,0,home detention
1121,332,151,342,0,1,jail
1122,332,151,342,0,1,jail
1123,332,151,342,0,1,home detention
1124,332,151,342,0,0,jail
1125,332,151,342,0,0,jail
1126,332,151,342,1,1,jail
1127,332,151,342,1,1,home detention
1128,332,151,342,1,0,jail
1129,332,151,342,1,0,jail
1130,332,151,342,1,0,home detention
1131,332,151,342,1,0,home detention
1132,337,150,344,0,1,jail
1133,337,150,344,0,1,jail
1134,337,150,344,0,0,jail
1135,337,150,344,1,1,jail
1136,337,150,344,1,1,jail
1137,337,150,344,1,1,jail
1138,337,150,344,1,1,home detention
1139,337,150,344,1,1,home detention
1140,337,150,344,1,1,home detention
1141,337,150,344,1,0,home detention
1142,337,150,344,1,0,home detention
1143,340,150,347,0,0,jail
1144,340,150,347,0,0,jail
1145,340,150,347,0,0,jail
1146,340,150,347,1,1,jail
1147,340,150,347,1,0,jail
1148,340,150,347,1,0,jail
1149,340,150,347,1,0,jail
1150,340,150,347,1,0,home detention
1151,342,150,344,0,1,jail
1152,342,150,344,0,1,jail
1153,342,150,344,0,0,jail
1154,342,150,344,0,0,jail
1155,342,150,344,0,0,jail
1156,342,150,344,1,1,home detention
1157,342,150,344,1,1,home detention
1158,342,150,344,1,0,jail
1159,342,150,344,1,0,home detention
1160,342,150,344,1,0,home detention
1161,345,150,344,0,1,jail
1162,345,150,344,0,1,jail
1163,345,150,344,0,1,home detention
1164,345,150,344,0,1,home detention
1165,345,150,344,0,0,jail
1166,345,150,344,1,1,home detention
1167,345,150,344,1,1,home detention
1168,345,150,344,1,1,home detention
1169,345,150,344,1,0,jail
1170,345,150,344,1,0,jail
1171,345,150,344,1,0,jail
1172,351,143,350,0,1,work release
1173,351,143,350,0,1,work release
1174,351,143,350,0,1,work release
1175,351,143,350,0,0,work release
1176,351,143,350,0,0,work release
1177,351,143,350,0,0,work release
1178,351,143,350,1,1,work release
1179,351,143,350,1,1,work release
1180,351,143,350,1,0,work release
1181,351,143,350,1,0,work release
1182,351,143,350,1,0,work release
1183,351,143,350,1,0,work release
1184,351,143,350,1,0,work release
1185,351,155,341,0,1,home detention
1186,351,155,341,0,0,jail
1187,351,155,341,0,0,jail
1188,351,155,341,0,0,jail
1189,351,155,341,0,0,jail
1190,351,155,341,1,1,jail
1191,351,155,341,1,1,home detention
1192,351,155,341,1,1,home detention
1193,351,155,341,1,1,home detention
1194,351,155,341,1,0,jail
1195,351,155,341,1,0,jail
1196,351,155,341,1,0,jail
1197,351,155,341,1,0,home detention
1198,351,155,341,1,0,home detention
1199,351,155,341,1,0,home detention
1200,353,148,351,0,1,work release
1201,353,148,351,0,0,work release
1202,353,148,351,0,0,work release
1203,353,148,351,1,1,work release
1204,353,148,351,1,1,work release
1205,353,148,351,1,1,work release
1206,353,148,351,1,1,work release
1207,353,148,351,1,0,work release
1208,353,157,342,0,1,jail
1209,353,157,342,0,0,jail
1210,353,157,342,1,1,jail
1211,353,157,342,1,1,home detention
1212,353,157,342,1,1,home detention
1213,353,157,342,1,1,home detention
1214,353,157,342,1,1,home detention
1215,353,157,342,1,0,jail
1216,351,157,342,0,0,jail
1217,351,157,342,1,1,jail
1218,351,157,342,1,1,home detention
1219,351,157,342,1,1,home detention
1220,351,157,342,1,1,home detention
1221,351,157,342,1,1,home detention
1222,351,157,342,1,1,home detention
1223,351,157,342,1,1,home detention
1224,351,157,342,1,0,home detention
1225,355,157,339,0,1,home detention
1226,355,157,339,0,0,jail
1227,355,157,339,1,1,home detention
1228,355,157,339,1,1,home detention
1229,355,157,339,1,1,home detention
1230,355,157,339,1,1,home detention
1231,355,157,339,1,1,home detention
1232,355,157,339,1,1,home detention
1233,355,157,339,1,1,home detention
1234,355,157,339,1,0,jail
1235,355,157,339,1,0,jail
1236,355,157,339,1,0,jail
1237,355,157,339,1,0,jail
1238,355,157,339,1,0,home detention
1239,359,154,348,0,1,jail
1240,359,154,348,0,1,home detention
1241,359,154,348,0,1,home detention
1242,359,154,348,0,1,home detention
1243,359,154,348,0,0,jail
1244,359,154,348,0,0,jail
1245,359,154,348,1,1,home detention
1246,359,154,348,1,0,jail
1247,359,154,348,1,0,jail
1248,359,154,348,1,0,jail
1249,359,154,348,1,0,home detention
1250,359,154,348,1,0,home detention
1251,366,142,346,0,0,work release
1252,366,142,346,0,0,work release
1253,366,142,346,0,0,work release
1254,366,142,346,1,1,work release
1255,366,142,346,1,1,work release
1256,366,142,346,1,1,work release
1257,366,142,346,1,1,work release
1258,366,142,346,1,0,work release
1259,366,142,346,1,0,work release
1260,366,142,346,1,0,work release
1261,366,142,346,1,0,work release
1262,358,148,344,0,0,work release
1263,358,148,344,0,0,work release
1264,358,148,344,0,0,work release
1265,358,148,344,0,0,work release
1266,358,148,344,0,0,work release
1267,358,148,344,0,0,work release
1268,358,148,344,1,1,work release
1269,358,148,344,1,0,work release
1270,358,148,344,1,0,work release
1271,358,148,344,1,0,work release
1272,358,148,344,1,0,work release
1273,357,147,338,0,1,work release
1274,357,147,338,0,0,work release
1275,357,147,338,0,0,work release
1276,357,147,338,1,1,work release
1277,357,147,338,1,1,work release
1278,357,147,338,1,0,work release
1279,357,147,338,1,0,work release
1280,357,147,338,1,0,work release
1281,357,147,338,1,0,work release
1282,357,147,338,1,0,work release
1283,357,147,338,1,0,work release
1284,356,157,337,0,1,jail
1285,356,157,337,0,1,home detention
1286,356,157,337,0,0,jail
1287,356,157,337,0,0,jail
1288,356,157,337,1,1,jail
1289,356,157,337,1,1,home detention
1290,356,157,337,1,1,home detention
1291,356,157,337,1,1,home detention
1292,356,157,337,1,1,home detention
1293,356,157,337,1,1,home detention
1294,356,157,337,1,1,home detention
1295,356,157,337,1,1,home detention
1296,356,157,337,1,1,home detention
1297,356,157,337,1,1,home detention
1298,356,157,337,1,1,home detention
1299,356,157,337,1,0,jail
1300,356,157,337,1,0,jail
1301,356,157,337,1,0,jail
1302,356,157,337,1,0,home detention
1303,359,151,343,0,1,home detention
1304,359,151,343,0,1,home detention
1305,359,151,343,1,1,home detention
1306,359,151,343,1,1,home detention
1307,359,151,343,1,1,home detention
1308,359,151,343,1,0,jail
1309,359,151,343,1,0,home detention
1310,358,151,342,0,0,jail
1311,358,151,342,0,0,jail
1312,358,151,342,0,0,jail
1313,358,151,342,1,1,home detention
1314,358,151,342,1,1,home detention
1315,358,151,342,1,1,home detention
1316,358,151,342,1,0,jail
1317,358,151,342,1,0,jail
1318,358,151,342,1,0,home detention
1319,358,151,342,1,0,home detention
1320,357,150,343,0,0,jail
1321,357,150,343,0,0,jail
1322,357,150,343,1,1,jail
1323,357,150,343,1,1,jail
1324,357,150,343,1,1,home detention
1325,357,150,343,1,0,jail
1326,357,150,343,1,0,jail
1327,360,151,344,1,1,home detention
1328,360,151,344,1,1,home detention
1329,360,151,344,1,1,home detention
1330,360,151,344,1,1,home detention
1331,360,151,344,1,1,home detention
1332,360,151,344,1,1,home detention
1333,360,151,344,1,0,jail
1334,360,151,344,1,0,jail
1335,360,151,344,1,0,jail
1336,360,151,344,1,0,home detention
1337,360,151,344,1,0,home detention
1338,366,137,344,0,1,work release
1339,366,137,344,0,0,work release
1340,366,137,344,0,0,work release
1341,366,137,344,1,1,work release
1342,366,137,344,1,1,work release
1343,366,137,344,1,0,work release
1344,366,137,344,1,0,work release
1345,366,137,344,1,0,work release
1346,362,133,340,0,1,work release
1347,362,133,340,0,1,work release
1348,362,133,340,0,1,work release
1349,362,133,340,0,0,work release
1350,362,133,340,1,1,work release
1351,362,133,340,1,1,work release
1352,362,133,340,1,1,work release
1353,362,133,340,1,1,work release
1354,362,133,340,1,1,work release
1355,362,133,340,1,0,work release
1356,362,133,340,1,0,work release
1357,362,133,340,1,0,work release
1358,362,145,336,0,1,work release
1359,362,145,336,0,1,work release
1360,362,145,336,0,1,work release
1361,362,145,336,0,0,work release
1362,362,145,336,0,0,work release
1363,362,145,336,0,0,work release
1364,362,145,336,1,1,work release
1365,362,145,336,1,1,work release
1366,362,145,336,1,1,work release
1367,362,145,336,1,1,work release
1368,362,145,336,1,1,work release
1369,362,145,336,1,0,work release
1370,357,157,330,0,1,jail
1371,357,157,330,0,1,home detention
1372,357,157,330,0,1,home detention
1373,357,157,330,0,0,jail
1374,357,157,330,0,0,jail
1375,357,157,330,0,0,jail
1376,357,157,330,1,1,home detention
1377,357,157,330,1,0,jail
1378,357,157,330,1,0,home detention
1379,357,157,330,1,0,home detention
1380,357,157,330,1,0,home detention
1381,358,157,330,0,1,jail
1382,358,157,330,0,1,home detention
1383,358,157,330,0,1,home detention
1384,358,157,330,0,0,jail
1385,358,157,330,1,1,jail
1386,358,157,330,1,1,home detention
1387,358,157,330,1,1,home detention
1388,358,157,330,1,1,home detention
1389,358,157,330,1,1,home detention
1390,358,157,330,1,0,jail
1391,358,157,330,1,0,jail
1392,358,157,330,1,0,home detention
1393,363,152,337,0,1,home detention
1394,363,152,337,0,0,jail
1395,363,152,337,0,0,jail
1396,363,152,337,0,0,home detention
1397,363,152,337,1,1,home detention
1398,363,152,337,1,1,home detention
1399,363,152,337,1,0,home detention
